register,kind,name,qid,lat,lon,sitelinks,population,has_image,status,matched,auto_admit,beauty_est,queued
unesco_tentative,unesco_tentative,Panagia Chrysokourdaliotissa,Q22985602,34.97429,32.95059,1,,no,missing,,no,6.1,2026-09-03
unesco_tentative,unesco_tentative,Machairás,Q22988451,34.92,33.19194,1,,no,missing,,no,5.4,2026-09-03
unesco_tentative,unesco_tentative,ensemble of Álvaro Siza's architecture works in Portugal,Q54943165,38.76656,-9.0951,1,,yes,missing,,no,5.4,2026-09-03
unesco_tentative,unesco_tentative,montado,Q54943376,38.39028,-7.89292,1,,yes,missing,,no,4.4,2026-09-03
unesco_tentative,unesco_tentative,Grobiņa archaeological ensemble,Q64416398,56.53417,21.1625,1,,yes,missing,,no,2.9,2026-09-03
unesco_tentative,unesco_tentative,Cultural Landscape of the Serra de Tramuntana,Q64860434,39.73083,2.69472,1,,yes,member_of,gem:soller,no,5.4,2026-09-03
unesco_tentative,unesco_tentative,Villas of the Papal Nobility,Q65028740,42.3254,12.237,1,,yes,missing,,no,3.7,2026-09-03
eu_heritage_label,capital_of_culture,Lutheran Church in Rimavská Baňa,Q112052318,48.51042,19.93955,1,,yes,missing,,no,3.9,2026-09-03
eu_heritage_label,capital_of_culture,Evangelical A. C. Church,Q112052327,48.54006,19.96047,1,,yes,missing,,no,3.9,2026-09-03
eu_heritage_label,capital_of_culture,Evangelical Church A C (Kyjatice),Q112052337,48.53058,20.01042,1,,yes,missing,,no,4.6,2026-09-03
eu_heritage_label,capital_of_culture,Evangelical A. C. church (Kraskovo),Q112052356,48.49861,19.98887,1,,yes,missing,,no,4.6,2026-09-03
eu_heritage_label,capital_of_culture,Church of the Annunciation of the Virgin Mary,Q112052361,48.66413,20.20009,1,,yes,missing,,no,4.6,2026-09-03
eu_heritage_label,capital_of_culture,Kostel Nejsvětější Trojice (Rákoš),Q112052378,48.60338,20.14711,1,,yes,missing,,no,4.6,2026-09-03
eu_heritage_label,capital_of_culture,Rotunda of St. Margaret of Antioch,Q112052391,48.58375,20.27546,1,,yes,missing,,no,5.2,2026-09-03
national_park,national_park,Nationalpark Lura,Q125993818,41.78333,20.18333,1,,yes,missing,,no,4.2,2026-09-03
national_park,national_park,Jersey National Park,Q129385118,49.21746,-2.21752,1,,no,missing,,no,3.4,2026-09-03
national_park,national_park,Tynwald National Park and Arboretum,Q140877582,54.20389,-4.63889,1,,yes,missing,,no,3.4,2026-09-03
national_park,national_park,Rașcov National Park,Q7299885,48.01667,28.71667,1,,no,missing,,no,3.4,2026-09-03
national_park,national_park,Oiti National Park,Q26001162,38.82861,22.28861,1,,yes,missing,,no,4.2,2026-09-03
unesco_geopark,national_park,Geologischer Garten Münzenberg,Q1503243,50.4556,8.7672,1,,no,missing,,no,3.4,2026-09-03
unesco_geopark,national_park,Geologischer Garten Stolzenhagen,Q1503245,52.9478,14.0976,1,,yes,missing,,no,3.4,2026-09-03
unesco_geopark,national_park,Cotswold Hills Geopark,Q5175483,51.8,-2.0,1,,no,missing,,no,4.2,2026-09-03
unesco_geopark,national_park,Geopark Železné hory,Q12041625,49.85867,15.79264,1,,no,missing,,no,5.9,2026-09-03
unesco_geopark,national_park,Massif des Bauges Geopark,Q93494455,45.677,6.127,1,,yes,missing,,no,4.2,2026-09-03
unesco_geopark,national_park,Geopark Broumovsko,Q106784670,50.55605,16.17734,1,,yes,missing,,no,4.2,2026-09-03
unesco_geopark,national_park,Geopark Barrandien,Q121889996,49.7953,13.8133,1,,yes,missing,,no,3.4,2026-09-03
unesco_geopark,national_park,Geopark Eiszeitland am Oderrand Sperlingsherberge,Q131888222,52.97333,13.85942,1,,yes,missing,,no,3.4,2026-09-03
unesco_geopark,national_park,Geo-Park Glinka,Q136221966,49.46389,19.15219,1,,yes,missing,,no,4.2,2026-09-03
unesco_geopark,national_park,Geopark Nordisches Steinreich,Q21965822,53.64281,10.77819,1,,no,missing,,no,4.9,2026-09-03
unesco_geopark,national_park,Geopark Ralsko,Q28509537,50.586,14.803,1,,yes,missing,,no,4.9,2026-09-03
unesco_geopark,national_park,Geopark Český ráj,Q28525174,50.54,15.31,1,,yes,missing,,no,4.2,2026-09-03
unesco_geopark,national_park,Vizsolyi kőfejtő,Q28722995,48.37494,21.21528,1,,no,missing,,no,4.9,2026-09-03
unesco_geopark,national_park,Geopark Egeria,Q28758214,50.179,12.64,1,,yes,missing,,no,5.9,2026-09-03
unesco_geopark,national_park,Geopark GeoLoci,Q28758262,49.766,12.91,1,,yes,missing,,no,4.2,2026-09-03
unesco_geopark,national_park,Geopark Vysočina,Q28779176,49.2574,15.42551,1,,yes,missing,,no,6.3,2026-09-03
unesco_geopark,national_park,Causses du Quercy,Q54828152,44.593,1.683,1,,yes,missing,,no,3.4,2026-09-03
unesco_geopark,national_park,Geopark Rájec,Q56544108,49.41319,16.63554,1,,yes,missing,,no,5.5,2026-09-03
unesco_geopark,national_park,Geologická zahrada Dolní Počernice,Q64027130,50.09181,14.57462,1,,yes,missing,,no,4.9,2026-09-03
biosphere_reserve,national_park,Somma-Vesuvio and Miglio d'Oro Biosphere Reserve,Q22222595,40.49,14.26,1,,no,missing,,no,5.5,2026-09-03
biosphere_reserve,national_park,Nijegorodskoe Zavolje,Q22674921,56.3,45.0,1,,yes,missing,,no,3.4,2026-09-03
biosphere_reserve,national_park,Las Sierras de Béjar y Francia Biosphere Reserve,Q22680858,40.23,-5.46,1,,no,missing,,no,3.4,2026-09-03
biosphere_reserve,national_park,Real Sitio de San Ildefonso-El Espinar Biosphere Reserve,Q22680876,40.7903,-4.0985,1,,yes,missing,,no,5.9,2026-09-03
biosphere_reserve,national_park,Galloway and southern Ayrshire,Q22680894,54.58,-4.17,1,,no,missing,,no,3.4,2026-09-03
biosphere_reserve,national_park,Silver Flowe-Merrick Kells,Q22693000,55.1,-4.5,1,,yes,missing,,no,3.4,2026-09-03
biosphere_reserve,national_park,Vallée du Fango,Q22693004,42.46667,8.66667,1,,yes,missing,,no,4.9,2026-09-03
biosphere_reserve,national_park,Ordesa-Viñamala Biosphere Reserve,Q22771816,42.67,-0.14,1,,no,missing,,no,4.9,2026-09-03
biosphere_reserve,national_park,Pietrosul Mare,Q22771822,47.4,23.0,1,,yes,missing,,no,3.4,2026-09-03
biosphere_reserve,national_park,Los Ancares Leoneses,Q22771845,42.47,-6.44,1,,no,missing,,no,4.2,2026-09-03
biosphere_reserve,national_park,Mont Ventoux,Q22771884,44.1,5.17,1,,yes,missing,,no,4.9,2026-09-03
biosphere_reserve,national_park,Blekinge Archipelago,Q22806736,56.115,15.5838,1,,yes,missing,,no,5.9,2026-09-03
biosphere_reserve,national_park,Collina Po Biosphere Reserve,Q24109680,45.05342,7.81439,1,,no,missing,,no,5.5,2026-09-03
biosphere_reserve,national_park,Sumava Biosphere Reserve,Q24405063,49.01667,13.56667,1,,yes,missing,,no,3.4,2026-09-03
biosphere_reserve,national_park,Kozjansko and Obsotelje Biosphere Reserve,Q5960614,46.07,15.4872,1,,no,missing,,no,3.4,2026-09-03
biosphere_reserve,national_park,Los Argüellos Biosphere Reserve,Q6106210,42.96806,-5.495,1,,yes,missing,,no,4.2,2026-09-03
biosphere_reserve,national_park,Los Ancares Leoneses Biosphere Reserve,Q6106215,42.8664,-6.5794,1,,yes,missing,,no,3.4,2026-09-03
biosphere_reserve,national_park,Tuchola Forest,Q9307811,53.7905,17.9855,1,,no,missing,,no,3.4,2026-09-03
biosphere_reserve,national_park,Menorca Biosphere Reserve,Q20101665,39.97,4.05,1,,yes,missing,,no,4.9,2026-09-03
biosphere_reserve,national_park,Terras do Miño Biosphere Reserve,Q20102034,43.17,-7.6,1,,no,missing,,no,4.9,2026-09-03
biosphere_reserve,national_park,Pilis Biosphere Reserve,Q3457152,47.45,18.49,1,,yes,missing,,no,4.9,2026-09-03
biosphere_reserve,national_park,Castro Verde,Q54828077,37.7453,-8.009,1,,no,missing,,no,3.4,2026-09-03
biosphere_reserve,national_park,Réserve de biosphère du bassin de la Dordogne,Q94697713,45.20664,1.15617,1,,yes,missing,,no,4.2,2026-09-03
biosphere_reserve,national_park,Réserve de biosphère du Luberon-Lure,Q108340717,43.81667,5.43333,1,,yes,missing,,no,3.4,2026-09-03
biosphere_reserve,national_park,Riserva della biosfera dell'Engadina-Val Müstair,Q109831056,46.65,10.264,1,,yes,missing,,no,5.5,2026-09-03
biosphere_reserve,national_park,biosphere reserve Pfälzerwald,Q115656880,49.27997,7.87441,1,,yes,missing,,no,4.9,2026-09-03
biosphere_reserve,national_park,"Cuencas Altas de los Ríos Manzanares, Lozoya y Guadarrama",Q122181731,40.70939,-3.95703,1,,yes,missing,,no,5.9,2026-09-03
biosphere_reserve,national_park,"Réserve de biosphère de la Ribeira Sacra, Sierras del Oribio et Courel",Q140471219,42.38444,-7.61944,1,,no,missing,,no,3.4,2026-09-03
es_conjunto_historico,heritage_town,Barrio del Puente de Sabiñanigo,Q43169643,42.51969,0.36508,0,,yes,missing,,no,5.4,2026-09-03
es_conjunto_historico,heritage_town,Conjunto Histórico Artístico de la Villa de Villanueva de la Vera,Q43169650,40.1288,-5.46277,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Villarroya de los Pinares,Q43169665,40.52959,-0.66943,0,,yes,missing,,no,4.7,2026-09-03
es_conjunto_historico,heritage_town,Conjunto Histórico de Tudanca,Q43169673,43.15212,-4.37315,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Conjunto Histórico Artístico la Ciudad Iglesuela del Cid,Q43169687,40.48188,-0.31906,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Conjunt històric de Binissalem,Q43169711,39.68823,2.84345,0,,yes,member_of,gem:sa-calobra,no,5.4,2026-09-03
es_conjunto_historico,heritage_town,Villa de Letur,Q43169720,38.36671,-2.10084,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Conjunto Histórico Artístico de la Villa de Bonilla de la Sierra,Q43169744,40.53044,-5.26453,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Villa de Treviño,Q43169791,42.73452,-2.74702,0,,yes,missing,,no,5.9,2026-09-03
es_conjunto_historico,heritage_town,Villa de Villahoz,Q43169795,42.07665,-3.91291,0,,yes,missing,,no,5.4,2026-09-03
es_conjunto_historico,heritage_town,Ciudad de Beniel,Q43169801,38.04631,-1.00187,0,,no,missing,,no,4.7,2026-09-03
es_conjunto_historico,heritage_town,Conjunto histórico artístico del casco urbano de San Fernando de Henares,Q43169809,40.42556,-3.53528,0,,yes,missing,,no,6.8,2026-09-03
es_conjunto_historico,heritage_town,Casco Antiguo de Corcubión,Q43169903,42.94397,-9.1915,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Conjunto Histórico- Lugar de Mogrovejo,Q43169946,43.14732,-4.70963,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Lugar de Alceda,Q43169978,43.19219,-3.91525,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Villa de Aledo,Q43170051,37.79421,-1.57308,0,,yes,missing,,no,4.7,2026-09-03
es_conjunto_historico,heritage_town,Esglésies de Sant Joan de Labritja,Q43170073,39.08333,1.5,0,,yes,member_of,IBZ,no,4.7,2026-09-03
es_conjunto_historico,heritage_town,Villa de Mogarraz,Q43170124,40.49236,-6.05309,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Conjunto Histórico Artístico Peñafiel,Q43170138,41.5967,-4.1184,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Conjunto Histórico a favor de la localidad de Burguillos del Cerro,Q43170175,38.38185,-6.59159,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Conjunto Histórico Artístico Roda de Isábena,Q43170199,42.29139,0.52861,0,,yes,missing,,no,5.4,2026-09-03
es_conjunto_historico,heritage_town,Conjunto histórico artístico de Valderas,Q43170216,42.0775,-5.4425,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Plaza y entorno de Riolago de Babia,Q43170272,42.94833,-6.07444,0,,yes,missing,,no,4.7,2026-09-03
es_conjunto_historico,heritage_town,Conjunto Histórico de Viana,Q43170308,42.51489,-2.37187,0,,yes,missing,,no,5.4,2026-09-03
es_conjunto_historico,heritage_town,Conjunto Histórico de Magacela,Q43170321,38.89578,-5.73745,0,,yes,missing,,no,4.7,2026-09-03
es_conjunto_historico,heritage_town,Conjunto Histórico Villa de Yanguas,Q43170365,42.10079,-2.33797,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Localidad de Robledillo de Gata,Q43170460,40.3226,-6.47104,0,,yes,missing,,no,4.7,2026-09-03
es_conjunto_historico,heritage_town,Conjunto Histórico de Pasarón de la Vera,Q43170474,40.05223,-5.82116,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Villa de Villalba de los Alcores,Q43170479,41.86394,-4.85923,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Escalada,Q43170514,42.81177,-3.77669,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Conjunto Histórico de Puente la Reina,Q43170542,42.67155,-1.81558,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Pesquera de Ebro,Q43170590,42.80194,-3.72039,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Orbaneja del Castillo,Q43170607,42.83494,-3.79373,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Ciudad de Alburquerque,Q43170614,39.22009,-7.00031,0,,yes,missing,,no,4.7,2026-09-03
es_conjunto_historico,heritage_town,Casco Histórico de Astudillo,Q43170664,42.18333,-4.28333,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Conjunto Histórico de Villadiego,Q43170711,42.5154,-4.0099,0,,yes,missing,,no,5.4,2026-09-03
es_conjunto_historico,heritage_town,Localidad de Azuaga,Q43170758,38.26076,-5.67903,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Villa de San Esteban de Gormaz,Q43170798,41.57363,-3.20528,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,El Pueblo de Támara de Campos,Q43170830,42.20308,-4.39365,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Ciudad de Dueñas,Q43167650,41.87694,-4.54694,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Villa de Navarrete,Q43167885,42.42939,-2.56135,0,,yes,missing,,no,5.4,2026-09-03
es_conjunto_historico,heritage_town,Casco Antiguo de la Ciudad de Huesca,Q43168029,42.13812,0.40722,0,,yes,missing,,no,4.7,2026-09-03
es_conjunto_historico,heritage_town,Conjunto Histórico de la Iglesia de San Millán de la Cogolla y de Orihuela del Tremedal,Q43168084,40.55028,-1.64973,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Antiguo Complejo Siderúrgico y Cerámico de Sargadelos,Q43168152,43.66065,-7.40521,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Pueblo de Combarro,Q43168231,42.43186,-8.70487,0,,yes,missing,,no,4.7,2026-09-03
es_conjunto_historico,heritage_town,Santa Gadea del Cid,Q43168351,42.71495,-3.05861,0,,yes,missing,,no,5.9,2026-09-03
es_conjunto_historico,heritage_town,Casco Antiguo de la Villa de la Roda,Q43168367,39.20747,-2.15888,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Conjunto Histórico de la Villa de Ayllón,Q43168380,41.42024,-3.37602,0,,yes,missing,,no,4.7,2026-09-03
es_conjunto_historico,heritage_town,Villa de Medina de Pomar,Q43168402,42.92888,-3.48731,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Conjunto Histórico de Peñaranda de Bracamonte,Q43168464,40.90268,-5.20118,0,,yes,missing,,no,4.7,2026-09-03
es_conjunto_historico,heritage_town,Conjunto Histórico Artístico del la Villa de Torrelaguna,Q43168488,40.82746,-3.538,0,,yes,missing,,no,5.9,2026-09-03
es_conjunto_historico,heritage_town,Villa de Peñaranda de Duero,Q43168515,41.68842,-3.48047,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Casco Antiguo,Q43168633,42.54917,-2.91139,0,,yes,missing,,no,6.8,2026-09-03
es_conjunto_historico,heritage_town,Conjunto Histórico Artístico la Villa de Ledesma,Q43168656,41.09016,-5.99932,0,,yes,missing,,no,4.7,2026-09-03
es_conjunto_historico,heritage_town,Villa de Haro,Q43168697,42.57694,-2.84417,0,,yes,missing,,no,6.8,2026-09-03
es_conjunto_historico,heritage_town,Casco Antiguo de la Ciudad de Barbastro,Q43168735,42.03504,0.12351,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,La Penya castle,Q43168796,42.18784,0.33397,0,,yes,missing,,no,4.7,2026-09-03
es_conjunto_historico,heritage_town,Conjunto Histórico Artístico de la Villa de Guisando y su Entorno,Q43168851,40.22251,-5.14044,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Conjunto Histórico de la Villa de Tordesillas,Q43168931,41.50109,-5.00068,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Villa de Garganta la Olla,Q43168958,40.11134,-5.77632,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Plaza Mayor de Tarazona de la Mancha,Q43169060,39.26508,-1.91295,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Castrillo de los Polvazares,Q43169149,42.465,-6.12833,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Conjunto Histórico Artístico El Pueblo de Mirambel,Q43169162,40.58694,-0.34187,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Villa de San Clemente,Q43169172,39.40389,-2.42944,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Conjunto Histórico Artístico la Villa,Q43169208,41.59057,-4.82731,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Conjunto Histórico Artístico la Villa. Montealegre,Q43169263,41.90257,-4.90042,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Conjunto Histórico Artístico la Villa de Cantavieja,Q43169353,40.52556,-0.40528,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Mula,Q43169379,38.04217,-1.49051,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Historical Artistic Set Villa de Alquézar,Q43169400,42.17389,0.02722,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Villa de Alcalá de Júcar,Q43169503,39.19342,-1.42971,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Conjunto Histórico Artístico de la Villa de Montemayor del Río,Q43169545,40.34828,-5.89387,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Conjunto Histórico Artístico la Villa de San Martín del Castañar,Q43169595,40.52192,-6.06474,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Conjunto Histórico Artístico Cartuja de la Concepción (Barrio Cartuja Baja),Q43169602,41.60445,-0.82231,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Recinto Urbano de Alaejos,Q43171235,41.30747,-5.2161,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Conjunto histórico de Santiago Millas,Q43171316,42.38222,-6.10556,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Oña,Q43171364,42.73421,-3.41399,0,,yes,missing,,no,5.9,2026-09-03
es_conjunto_historico,heritage_town,Conjunto Histórico de Sangüesa,Q43171406,42.57553,-1.28269,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Arquitectura de Piedra Seca,Q43171424,40.48155,-0.31737,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Villa de Palazuelos,Q43171460,41.09111,-2.69083,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Villa de Sequeros,Q43171639,40.51227,-6.02478,0,,no,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Gumiel de Izán,Q43172075,41.77281,-3.68825,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Centro Histórico de Cortelazor,Q43172191,37.93333,-6.61667,0,,no,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Ciudad de Rueda,Q43172304,41.41301,-4.95916,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Ciudad de Hellín,Q43172346,38.51258,-1.70194,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Villa de La Puebla de Arganzón,Q43172386,42.76646,-2.83164,0,,yes,missing,,no,5.9,2026-09-03
es_conjunto_historico,heritage_town,Conjunto Histórico de la aldea de Biniali,Q43172400,39.64145,2.85895,0,,yes,missing,,no,5.4,2026-09-03
es_conjunto_historico,heritage_town,Villa de Rejas de San Esteban,Q43172455,41.62217,-3.26212,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Conjunto Histórico Artístico de Langa de Duero,Q43172484,41.6101,-3.40157,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Conjunto Histórico Artístico de la Ciudad de Piedrahíta,Q43172502,40.46343,-5.32727,0,,yes,missing,,no,3.8,2026-09-03
es_conjunto_historico,heritage_town,Ciudad de Miranda de Ebro,Q43172525,42.68493,-2.9487,0,,yes,missing,,no,5.9,2026-09-03
es_conjunto_historico,heritage_town,Villa de Villaviciosa,Q47450853,43.48125,-5.43553,0,,yes,missing,,no,4.7,2026-09-03
es_conjunto_historico,heritage_town,Conjunto Histórico Artístico Isla de Tabarca,Q48817696,38.16446,-0.47424,0,,yes,missing,,no,5.4,2026-09-03
